Year,Month,EFPG_code,Number_stores,Price_index_GEKS,Purchase_dollars_unwtd,Purchase_dollars_wtd,Purchase_grams_unwtd,Purchase_grams_wtd,Unit_value_mean_unwtd,Unit_value_mean_wtd,Unit_value_se_wtd
2016,5,29050,5344.6,1.005094897,7956991.79,11322921.1,1852374003,2600875625,0.42321796,0.42844231,0.006700758
2016,5,29075,8316.933333,1.000271179,26140436.48,39708671.56,6474171422,9877454766,0.420833464,0.417590762,0.00996593
2016,5,30000,4106.2,1.045321462,282038969.4,378201094.5,1.01114E+11,1.39636E+11,0.280184706,0.273573357,0.00528474
2016,5,30025,4148.666667,1.001984956,29582563.58,38039198.31,4291174978,5395440496,0.708118476,0.729072094,0.01124954
2016,5,30050,4110.066667,1.01961203,7985880.566,10583287.68,1037096318,1381393345,0.765324213,0.756638776,0.011695743
2016,5,30075,8392.6,1.03305897,21028472.8,31327644.14,5280891033,7827976229,0.403142012,0.406391217,0.004182393
2016,5,30090,7833.933333,1.003841049,8460189.34,11882407.3,711266549,1000075804,1.186069788,1.172966704,0.019519287
2016,5,35000,8823.2,0.996080663,30328624.68,47200711.73,15154477981,22876904940,0.200962081,0.207401905,0.003034334
2016,5,35050,2875.733333,1.013813737,882258.0321,1489141.547,631790628.2,1046726180,0.142041827,0.145132809,0.002196482
2016,5,35075,9092.466667,1.000553942,27170587.76,46185183.45,13755606689,22986378405,0.196918785,0.201314031,0.002169401
2016,5,40000,8807.2,1.001559302,30218486.06,56618971.31,26137847764,50491239231,0.115747315,0.11300392,0.002536056
2016,5,40030,8035,1.0081503,21418419.93,33161206.44,4012861811,6090523306,0.536375793,0.547498414,0.005969825
2016,5,40060,3313.6,1.032227862,4981843.681,6122529.58,758968291.9,929399197.1,0.666630607,0.668418567,0.005878272
2016,5,43000,8895.066667,0.997772193,57857949.24,96844786.83,54586791576,93808820132,0.108677241,0.106998399,0.002384861
2016,5,43030,6362,1.009891257,9185508.822,13146203.91,2701309163,3793524730,0.342332186,0.346155064,0.00470738
2016,5,43060,7036.933333,0.997276164,59845278.05,80648176.86,11870696651,16038982100,0.507041627,0.506427153,0.004092296
2016,5,46000,8540.8,1.007220411,134264397.8,195250690.1,11984832290,17639326323,1.138993953,1.13712378,0.015995158
2016,5,46050,7446.066667,1.00866136,28066243.44,42009188.31,2767206296,4175130789,1.032947827,1.02772169,0.015614461
2016,5,50000,5221,1.013873129,278228369.4,416565990.7,29192131833,44887123254,0.957766643,0.939946822,0.013376313
2016,5,50050,4805.466667,0.998182128,9391880.953,13853514.81,1129598134,1683897019,0.840256787,0.824308493,0.01155656
2016,5,50075,3431.866667,1.014954867,210677.4036,367388.5153,21974896.45,36259448.18,0.974054094,1.011607186,0.043207997
2016,5,51500,2848.866667,1.018848173,117267811.6,162905069.2,22707919553,32772314070,0.526892286,0.509773321,0.0110501
2016,5,51550,5977.933333,1.088623918,13385146.32,18667700.2,2156118877,3111572536,0.624000511,0.609284132,0.013403833
2016,5,51575,6461.666667,1.040893185,1814153.938,2840460.736,210136440.4,331921936.4,0.885055328,0.88847069,0.022995015
2016,5,53000,2927,0.981199533,33798424.46,43359476.9,2034139779,2716500379,1.623817289,1.587935069,0.032064953
2016,5,53050,4114.866667,0.980267948,22555962.24,32460587.67,1670686693,2361755434,1.379549843,1.399524476,0.020037785
2016,5,53075,7573.733333,0.991062113,17076350.84,24951046.83,1788897963,2621567822,0.956931093,0.956609082,0.013143589
2016,5,54500,9099.266667,1.024185572,45545850.14,73799110.7,3225865171,5332453886,1.421179548,1.383489889,0.0200923
2016,5,54550,7820.333333,1.010691887,18059856.65,25527408.87,3076676973,4388458943,0.593376616,0.586601724,0.007875883
2016,5,56000,9093.666667,1.005259468,244879213.8,378471386.1,24275603913,39228043305,1.047852522,1.036280687,0.018668663
2016,5,57500,8034.466667,1.041462903,43657421.57,66328343.85,14149950667,22507693862,0.312838438,0.302308142,0.007893813
2016,5,59000,4999.533333,0.972812331,5998836.569,7383128.227,495092182.8,602904760.9,1.209779764,1.23417182,0.014995105
2016,5,60000,8743,0.994339888,157969275.5,229384033.1,13640768572,20272960531,1.166592547,1.147667487,0.017843113
2016,5,62500,8572.333333,1.009184505,254430547.4,386354833.8,33664624495,50928726496,0.770378555,0.776799614,0.006778629
2016,5,65000,8597.8,1.069112043,51389888.05,78537195.78,14605343858,22341177758,0.35736292,0.357331665,0.003474864
2016,5,67500,8603.733333,1.011520551,39674319.14,60093196.4,29232193182,44266646054,0.137696557,0.135313664,0.004080557
2016,5,70000,7898.933333,0.99784492,52756830.45,79653585.61,10207163303,16253568892,0.520722002,0.499890407,0.013023042
2016,5,70050,7496.733333,0.997046843,38128243.9,58041278.45,7594138082,11625191207,0.505968902,0.50534222,0.006292219
2016,5,71000,8912.2,0.986669661,98871481.55,151117087,23518997404,35995907627,0.422762273,0.4215342,0.005455725
2016,5,71050,7989.2,0.979157665,30562859.25,46061671.27,2251557638,3475401600,1.383942797,1.347213062,0.037090642
2016,5,72000,9100.333333,0.982471705,47305971.23,101426668.3,42442452817,74377825838,0.111427026,0.134540467,0.00202425
2016,5,72010,8357.066667,1.022911499,91066075.37,130231058.6,6184328167,9351624679,1.610444674,1.570631165,0.029841371
2016,5,72020,9044.333333,1.004027683,41051058.85,65580005.75,15480087199,23817671993,0.267633706,0.278963431,0.002824198
2016,5,72030,9103.266667,0.988832277,91121937.27,188020101.7,89939478011,1.5152E+11,0.102516293,0.125026089,0.001700291
2016,5,72040,9104.466667,0.986217796,265552214.7,638257374.3,2.35029E+11,4.61485E+11,0.11382481,0.137801867,0.002102339
2016,5,72050,7122,0.995467537,330058415,742725149.6,81444410607,2.18385E+11,0.414522287,0.364664126,0.009430628
2016,5,72060,9103.6,0.998658779,74584384.45,149021076.2,1.80183E+11,3.08859E+11,0.04068034,0.047007468,0.00113199
2016,5,73000,8386.2,1.013821898,34748156.26,52867785.03,9819926127,16082462650,0.360843582,0.339866508,0.010824855
2016,5,73010,7573.666667,0.98265827,8203255.488,12106832.06,1616690200,2406149966,0.513342454,0.510157222,0.008339937
2016,5,73020,9103.666667,0.973988411,176542473.4,337036335.3,14388745663,24640145465,1.258054623,1.37393423,0.015393156
2016,5,73030,9101.933333,1.00416857,230512810.2,385421730.2,25999253689,42528537498,0.910883129,0.935619939,0.010022616
2016,5,73040,7649.8,1.032095676,12441301.42,18554790.8,3001107463,4468922840,0.424381922,0.424489341,0.005660298
2016,5,73050,8795.133333,0.979825533,96130780.41,159339558,24533593626,38632858451,0.399701515,0.4223446,0.005675662
2016,5,73060,8305.933333,0.975398636,18240813.25,26870780.02,4874755634,7206085877,0.382684182,0.381766658,0.011880185
2016,5,74000,8320.933333,1.023695347,60195939.75,86565779.01,8430226704,11986383858,0.721122755,0.725176314,0.006320476
2016,5,74050,8451.4,1.020246647,26184779.42,39829356.09,3902761745,5840263636,0.684808419,0.690844527,0.006073037
2016,5,75000,9096.466667,0.985142606,37157255.07,59713628.23,3848013145,5947163513,0.999506306,1.026671331,0.010832224
2016,5,75050,9101.466667,0.981417709,205913688.8,374861483.3,20996163372,35658674094,0.987534399,1.049950305,0.009484786
2016,5,76000,7620.866667,1.001255505,3703869.512,5898162.801,276780511.8,390780704.6,1.350236339,1.525052718,0.02424909
2016,5,77000,7292.8,0.991729609,15917726.28,21150994.85,1749134979,2373733662,0.926319794,0.90815467,0.007828504
2016,5,78000,7299,0.986093053,41727911.53,63289625.88,1509790291,2202747700,2.669201565,2.770252304,0.044751502
2016,6,10000,6125.266667,0.992173425,18627349.47,27515009.63,3484661808,5149044987,0.531062408,0.528862839,0.004276778
2016,6,10025,5369.533333,1.025285424,3613825.134,4800871.713,597889710.1,795720138.4,0.603653381,0.604575683,0.008354229
2016,6,10050,6953.066667,1.02201298,4042863.683,5790560.639,926172146.5,1321615002,0.437062308,0.436201141,0.007943972
2016,6,10075,2860,1.001859806,386947.783,521797.9406,158182770.4,207520400,0.245329225,0.248864274,0.006533393
2016,6,15000,8651.533333,1.016515924,137544382.2,209240585,30011664280,45722389101,0.453394956,0.457415107,0.006153521
2016,6,15025,7300.6,1.010221168,23608685.47,35573725.97,8082228765,12455222205,0.288546388,0.282348296,0.007266367
2016,6,15050,3199.933333,1.039921952,670702.7284,1092936.39,247975717.1,406447512.5,0.326009668,0.327446351,0.006579895
2016,6,15075,7578.666667,1.007804227,18623484.52,28686282.05,6821056818,10698298999,0.277338082,0.271642168,0.004850716
2016,6,20000,2771.933333,1.043927788,20770687.24,29943775.98,13183207489,19218238097,0.161229279,0.160751718,0.002826074
2016,6,20075,3379.533333,1.027460501,201786.3421,356464.7036,101582764.1,176355529.6,0.198503661,0.201438091,0.002157364
2016,6,21500,3362.8,0.961300143,8383256.146,11391913.15,6536435221,8800621182,0.130358385,0.130564142,0.00341579
2016,6,21525,2569,1.283913685,2568881.613,4472704.217,376632326.6,674602952.7,0.685298368,0.675656977,0.030655652
2016,6,21550,4540.133333,1.045740743,4536538.197,6810974.249,1289281111,1928306498,0.355045439,0.355833776,0.004902294
2016,6,21575,6729.533333,1.046036393,4367210.791,6935977.818,2053301204,3263171115,0.214579995,0.215985689,0.003970537
2016,6,23000,2860,1.020291415,34605132.56,47485268.65,7450036245,10274976062,0.462992385,0.475215775,0.009182298
2016,6,23075,6723.133333,1.032545933,5531154.768,8179589.581,2110628128,3084211910,0.264117637,0.26682518,0.004048215
2016,6,24500,2913.533333,1.067949855,12344309.32,15955877.3,4047208979,5346994080,0.305826415,0.301970073,0.005615096
2016,6,24525,4050.8,1.040297386,7183902.043,9562767.22,1891494399,2549233696,0.380695379,0.379487645,0.004750674
2016,6,24550,2734,1.036158293,318080.6756,438110.74,72226678.35,97987734.39,0.429508684,0.440007273,0.012033118
2016,6,24575,5133.733333,1.054889497,823650.4924,1305969.906,280954830.6,442728816.6,0.300788735,0.303115429,0.006260678
2016,6,26000,3060.266667,0.97144245,13435964.99,17023967.95,3062072076,4060271383,0.454839628,0.443905091,0.008479267
2016,6,26525,3185.6,0.993886508,30515568.25,42378792.17,3536211796,4815425350,0.866079582,0.882613675,0.016601338
2016,6,26550,4672.933333,1.013599141,3357542.039,4767131.362,776315090.7,1094991416,0.430963392,0.433866354,0.006248381
2016,6,26575,3779.133333,1.047892005,546673.3671,924380.5921,235177257.1,396868764.2,0.241176244,0.241759633,0.002823753
2016,6,27500,6048.866667,1.017794957,2011315.357,3247369.155,640545709.6,1037201835,0.319461625,0.315724489,0.005765526
2016,6,27550,2955.866667,0.99327279,839655.4793,1116330.564,155189502.1,204832163.2,0.556769051,0.560022301,0.008750525
2016,6,27575,6555.133333,1.006375087,8547964.635,13015124.42,3741084983,5600100558,0.228792422,0.232433378,0.002494121
2016,6,29000,4242.933333,1.043761018,78287934.5,107025653.8,22852368241,32199451465,0.345990543,0.343992759,0.006608806
2016,6,29025,4101,1.002975101,20656011.77,30703795.12,2966367863,4492599042,0.697032894,0.684959569,0.013842424
2016,6,29050,5237.466667,1.018340359,7149294.096,10154325.76,1654684856,2318721108,0.425773747,0.430736622,0.006998867
2016,6,29075,8199.8,0.996284768,25323668.03,38471305.53,6255942964,9536991532,0.421762414,0.418932095,0.009904777
2016,6,30000,4101.733333,0.976391341,292298289,394081018.6,1.1326E+11,1.578E+11,0.261852148,0.254703974,0.005197438
2016,6,30025,4131.466667,0.993215794,28336048.91,37651489.39,4438506918,5776000355,0.654160642,0.673543046,0.012808187
2016,6,30050,3887.466667,1.016283046,6754468.835,9112468.62,878758258.9,1187937907,0.766309057,0.76042787,0.012497368
2016,6,30075,8351.933333,1.032640974,18735973.07,28131352.66,4712028691,7023425521,0.402384059,0.407189571,0.004024677
2016,6,30090,7803.4,1.010812443,7704678.651,10877542.07,649547761.7,916862357.2,1.188534323,1.175896869,0.020366001
2016,6,35000,8803,1.000504415,28367324.36,44157084.77,14120088949,21364113808,0.201631461,0.20748353,0.002959748
2016,6,35050,2876.533333,0.993777893,851605.4347,1441767.012,646969215.2,1064002716,0.135293173,0.140175327,0.003023252
2016,6,35075,9084.8,0.997500121,26200594.76,44897980.87,13272988177,22254974813,0.196407085,0.202088602,0.00232167
2016,6,40000,8801.466667,0.996952962,29127315.75,54732669.5,25361680573,49049826716,0.114896765,0.112886217,0.00254357
2016,6,40030,7961.6,1.008344022,20649765.34,31949420.79,3846558893,5831003567,0.540099724,0.551557083,0.005640406
2016,6,40060,3359.733333,1.023619802,4706574.445,5890209.027,730595074.8,914681766.1,0.659636053,0.659146304,0.004945477
2016,6,43000,8875.2,0.991459346,55040255.88,92376079.37,52297384304,89949707999,0.107851677,0.106729098,0.002338174
2016,6,43030,6321.933333,1.002747988,8614569.597,12501105.06,2533382645,3617697544,0.343170918,0.346222457,0.004556924
2016,6,43060,7004.4,0.994062471,55418356.86,75319858.47,11084478840,15183989346,0.503818325,0.499782848,0.004211955
2016,6,46000,8516.666667,1.001640681,128456010.3,187798416.8,11497446876,17015560203,1.134486358,1.132209881,0.015958033
2016,6,46050,7418.533333,1.001497368,27927595.08,41954088.74,2798185118,4205845294,1.011434851,1.01346541,0.014927649
2016,6,50000,4987.6,1.024177744,269070206.3,403266404.5,27923169826,42973728737,0.96709607,0.953664265,0.013094006
2016,6,50050,4738.2,0.986466827,10137867.26,15102811.97,1240480794,1861841977,0.824518612,0.809786108,0.011629138
2016,6,50075,3322.866667,1.015500882,196714.5942,339860.5408,20538239.48,33365923.7,0.970127625,1.009169608,0.039203946
2016,6,51500,2849.4,1.017112348,112295774.4,156371164.3,21971227554,31880187978,0.520775186,0.504320129,0.010969237
2016,6,51550,5904.533333,1.089557503,13125499.97,18468556.05,2108648630,3065123121,0.633562796,0.614557941,0.011883105
2016,6,51575,6469.2,1.035884955,1803767.854,2859152.821,209856198.1,336598108,0.876506742,0.872170625,0.021169695
2016,6,53000,2931.133333,0.980730107,34068907.6,43361435.42,2037994712,2702193802,1.63398561,1.603498295,0.030471674
2016,6,53050,4115.933333,0.986693658,22370842.18,32211954.72,1652960443,2341208492,1.389548415,1.413268169,0.021282224
2016,6,53075,7563.666667,0.994890953,16987977.92,24778974.74,1781284840,2612092126,0.956663275,0.954626606,0.01146417
2016,6,54500,9092.266667,1.030635072,42099865.94,68541093.24,2938965422,4902639323,1.44099641,1.399201769,0.019910775
2016,6,54550,7769.6,1.011581224,16725032.67,23714403.87,2844754732,4069930311,0.595858531,0.589541047,0.008004162
2016,6,56000,9084.266667,1.005812645,244248186.1,379219705.1,24200966427,38937730527,1.043941161,1.03998317,0.017129641
2016,6,57500,8018.8,0.986621462,39703735.24,60220833.19,13894876349,22317502741,0.292116638,0.279349089,0.007048502
2016,6,59000,4758.2,0.978989473,5814853.737,7172534.968,479422691.9,584325285.9,1.211974444,1.237217444,0.013901685
2016,6,60000,8716.733333,0.993360564,151991706.6,223406138.3,13178707491,19835730405,1.160090334,1.14131869,0.018018034
2016,6,62500,8558.266667,1.010767047,240260025.8,364832507.9,31873686387,48177193828,0.769852709,0.776326412,0.006726741
2016,6,65000,8555,1.066707775,45380709.4,69431594.62,13038024976,19961178561,0.35400375,0.353953913,0.003458843
2016,6,67500,8580.866667,1.009666239,38075431.48,57708198.72,27904878160,42040223986,0.139487332,0.138425984,0.004060029
2016,6,70000,7844.066667,0.997366028,50370540.54,76383293.36,9910689683,15787628353,0.510975758,0.491975968,0.011939667
2016,6,70050,7479.066667,1.00418323,38364371.96,58408758.85,7603122724,11597770056,0.50910699,0.51081438,0.005484556
2016,6,71000,8898,0.992280074,95671987.72,146120558.3,22577535363,34540506379,0.426535848,0.425885426,0.005991718
2016,6,71050,7955.2,0.980700526,29298918.21,44193033.86,2208011934,3421945388,1.357271613,1.32248278,0.034921826
2016,6,72000,9093.6,0.981017244,48979341.93,106468929.9,44921214507,79484512467,0.108740668,0.132089653,0.001973098
2016,6,72010,8302.666667,1.016816964,83929866.09,120222045.9,6121811338,9283612374,1.50384757,1.477203083,0.02830294
2016,6,72020,9034.133333,1.000012835,37787271.67,60864417.94,14508026876,22461654378,0.26340062,0.275124804,0.002866101
2016,6,72030,9095.866667,0.986521573,89763731.67,186645503.8,88679271704,1.50716E+11,0.102382111,0.124855459,0.001914902
2016,6,72040,9096.666667,0.983364821,272976250.9,660574474.8,2.43252E+11,4.82595E+11,0.113096122,0.136749327,0.00201993
2016,6,72050,7117.066667,0.993784378,335340061,758923724.5,85379001587,2.27184E+11,0.400577985,0.356113597,0.008232122
2016,6,72060,9096.133333,0.995662466,81690107.17,167867959.1,2.01339E+11,3.53422E+11,0.040047202,0.046534922,0.000962476
2016,6,73000,8345.666667,1.012032477,32965763.45,50480273.95,9572878662,15777745025,0.351623802,0.329818503,0.011283512
2016,6,73010,7494.333333,0.97689086,7812056.083,11520160.1,1583862083,2351666431,0.500060433,0.49690474,0.007999266
2016,6,73020,9096.2,0.984176789,160496975.5,307890014.5,13443915731,23274632288,1.223097417,1.329700823,0.014523836
2016,6,73030,9094.933333,1.002293136,214131428.3,358405967.6,24473971760,39880910662,0.899091826,0.928581554,0.009711239
2016,6,73040,7589.4,1.018582481,11747578.68,17627401.49,2897960376,4360796425,0.412770154,0.411079328,0.00510253
2016,6,73050,8783.333333,0.976871871,98867913.8,164677175.6,25618899718,40411363882,0.392235469,0.41609677,0.006101715
2016,6,73060,8311.6,0.964323165,22489065.79,33385529.47,6841212591,10073922506,0.340276475,0.340441248,0.009803985
2016,6,74000,8289.066667,1.010513428,57376581.58,82905800.12,8090238554,11534717641,0.714405467,0.719609754,0.006131943
2016,6,74050,8416,1.007284932,26379408.24,39861245.2,3964090079,5869841518,0.676114744,0.686384701,0.005568604
2016,6,75000,9088.733333,0.98798909,35185345.12,56937772.03,3651282240,5674728508,0.995063821,1.022683912,0.010002152
2016,6,75050,9094.266667,0.981860199,199418180.6,364246942.1,20338162214,34604160800,0.987098926,1.051943858,0.009235188
2016,6,76000,7568,1.016746034,3210332.215,5157808.613,232760752.6,329237919.3,1.386551363,1.58012175,0.025219116
2016,6,77000,7277.2,0.990480099,15204430.72,20185696.94,1657410048,2249092121,0.934611332,0.915438804,0.008289373
2016,6,78000,7264.333333,0.988247304,40430234.79,61611572,1484138602,2172499460,2.64046976,2.747260943,0.047513932
2016,7,10000,6128.466667,0.985518737,19271300.02,28638890.74,3646250554,5408884012,0.523659131,0.524656012,0.003501242
2016,7,10025,5272.066667,1.023916365,3635890.065,4850123.934,597214249.7,799745423.7,0.608759814,0.607965442,0.008185988
2016,7,10050,6948,1.027652314,3985387.969,5769491.602,910026435.7,1312058047,0.440043154,0.437144248,0.007807748
2016,7,10075,2722.933333,1.004696793,403434.4036,554036.9726,164963888.4,219104596.3,0.246788833,0.250634046,0.006146318
2016,7,15000,8646.8,1.018906667,140698832.1,215578789.3,30833569486,47340187739,0.450589947,0.45454874,0.006442971
2016,7,15025,7291.8,1.021021451,24375982.12,37112149.33,8258445231,12829960719,0.292137927,0.285912746,0.00727619
2016,7,15050,3182.4,1.023988317,673967.0377,1107185.157,249030811,411136566.4,0.326760067,0.328136217,0.006001258
2016,7,15075,7541.666667,1.010741203,19271083.28,29861066.78,7034447875,11085988829,0.27823513,0.2725512,0.004780934
2016,7,20000,2774.933333,1.057557451,20869457.59,29866796.64,13101379483,18916535516,0.163139824,0.16314697,0.00289449
2016,7,20075,3386.2,1.018000443,231143.3948,386325.4949,117567979.3,192986971.5,0.197686678,0.199820423,0.002632266
2016,7,21500,3342.4,0.968152406,8008274.126,11026327.83,6139839198,8485006909,0.133121565,0.131230873,0.003625355
2016,7,21525,2567.8,1.270753721,2305742.649,4015122.498,341983067.3,608585570.1,0.686167312,0.688960573,0.030775755
2016,7,21550,4358.133333,1.038419605,4419512.249,6604259.115,1252812761,1866679704,0.354176548,0.354848555,0.004573427
2016,7,21575,6706.6,1.047373797,4550999.04,7152218.58,2170713930,3384894060,0.207969151,0.212501502,0.004487394
2016,7,23000,2859.866667,1.014512703,33443801.56,45882375.6,7312366615,10094315201,0.456942729,0.466168346,0.009174803
2016,7,23075,6659.266667,1.018380003,6088760.964,8783210.075,2491244438,3438390593,0.252395256,0.258270662,0.004685257
2016,7,24500,2780.466667,1.070076786,12447680.09,16291055.55,4057287669,5453132453,0.308507364,0.302819336,0.005707695
2016,7,24525,4052.066667,1.035515967,7129566.625,9585510.491,1876504447,2568058932,0.381203984,0.37796334,0.004961699
2016,7,24550,2728.066667,1.039181441,312176.1576,423906.3755,69999844.52,93701196.19,0.438296452,0.448554125,0.009741717
2016,7,24575,4807.2,1.05441766,850748.1209,1366894.889,292312647.9,460235594.5,0.296431457,0.30361137,0.00687853
2016,7,26000,3063.4,0.953929885,13543215.46,17387203.24,3181526000,4285307314,0.437076145,0.425740153,0.008779746
2016,7,26525,3186.866667,0.998668058,30864158.48,43031065.04,3561298242,4889339935,0.87694837,0.888094984,0.016787777
2016,7,26550,4682.6,1.009818527,3415343.007,4831853.846,781863031.3,1104918661,0.435216754,0.436421839,0.005132605
2016,7,26575,3754.933333,1.032350366,564877.9766,943330.1111,245174357.6,405347560.2,0.237172281,0.239176809,0.002613812
2016,7,27500,5908.266667,1.022455216,2055969.602,3300456.307,655070831.9,1052882442,0.321689407,0.319274708,0.006175419
2016,7,27550,2951.4,1.025659553,826251.9627,1087793.963,149428345.6,194448133.3,0.56307529,0.57085299,0.009816589
2016,7,27575,6511.8,1.005542421,8767824.427,13381455.91,3859333219,5782346991,0.227539888,0.231807982,0.002693601
2016,7,29000,4242.933333,1.041717037,77886553.85,107242540.7,23068736049,32755503721,0.339968704,0.337914465,0.006682287
2016,7,29025,4078.333333,1.006746033,20405013.36,30413420.96,2938923875,4448760270,0.694885626,0.683892213,0.013292023
2016,7,29050,5272.733333,1.016709688,7158924.067,10191355.88,1650123782,2320549028,0.427499909,0.432628177,0.006213984
2016,7,29075,8023.333333,0.999765398,25359227.89,38710179.83,6251949890,9531618504,0.41841256,0.418416355,0.009988454
2016,7,30000,4105.4,0.939715521,290607047.5,393051922,1.14393E+11,1.59367E+11,0.25799527,0.250391326,0.004366212
2016,7,30025,4137.666667,0.981444855,27927981.04,37497394.08,4546187594,5934415156,0.632945525,0.651370569,0.011278548
2016,7,30050,3884.866667,1.019515772,6252027.858,8512246.441,813547505.4,1112085820,0.765221463,0.757483442,0.00984622
2016,7,30075,8338.2,1.019922712,18599167.81,27792179.66,4711722185,6961845713,0.398230309,0.405301147,0.003585718
2016,7,30090,7825.8,1.007400192,7228205.232,10260553.63,603581894.1,853510231.2,1.195639167,1.187453332,0.020482099
2016,7,35000,8789.733333,1.003817581,28762595.39,45244542.31,14239065036,21704042602,0.202517567,0.209268407,0.003002319
2016,7,35050,2883.533333,0.986728609,842650.9832,1458549.379,657939121.2,1080552198,0.13166745,0.137470412,0.003395603
2016,7,35075,9083.133333,0.998578483,26361382.51,45612599.89,13122543036,22321269392,0.200683746,0.205246092,0.002377338
2016,7,40000,8797.933333,0.995823464,30252581.1,57343200.7,26416947146,51748263857,0.114360834,0.111477096,0.002437259
2016,7,40030,7944.8,1.01172993,20518584.53,31896005.84,3846004936,5855363683,0.536909595,0.548135809,0.00549703
2016,7,40060,3378.2,1.02584847,4939816.171,6270885.327,761826817.1,966351138.5,0.657200425,0.658696081,0.005451823
2016,7,43000,8871,0.993243235,56837889.62,96487788.54,54091787954,94335754143,0.107575089,0.106031717,0.002191495
2016,7,43030,6298.133333,1.003921238,8841381.172,12996710.86,2611728010,3771383035,0.341589808,0.345278796,0.005052192
2016,7,43060,7017.466667,0.998007006,55462235.26,76231434.26,11115567765,15403967773,0.50274579,0.498582429,0.004863416
2016,7,46000,8511.333333,1.011554561,133055450.2,195514717.8,11785498734,17568899536,1.145785907,1.141513655,0.015945537
2016,7,46050,7409.733333,1.010544841,28629404.5,42910654.25,2821377967,4232322369,1.027776725,1.027853351,0.014028512
2016,7,50000,4974.933333,1.021965176,265474922.7,399865037.6,27833095472,43228684379,0.962057115,0.941827559,0.013300993
2016,7,50050,4712,0.989764968,9091105.539,13496703.16,1088368963,1624038413,0.836959854,0.82414346,0.011630418
2016,7,50075,3192.6,1.017037585,207564.765,354560.6438,21822743.14,34861774.08,0.960473215,0.99419367,0.038958862
2016,7,51500,2849.933333,1.023662712,115289129.8,159603440.8,22273092965,32333829192,0.527442666,0.508595084,0.011707985
2016,7,51550,5817.333333,1.091174889,13974643.34,19706920.33,2296651300,3347767048,0.622305186,0.602442078,0.013093975
2016,7,51575,6480.466667,1.02583011,1954399.216,3144104.239,232045681.4,379623665.6,0.862083846,0.852925534,0.020362941
2016,7,53000,2930.6,0.978891127,35420880.33,44740411.28,2096268456,2737595835,1.649452749,1.627138388,0.028488933
2016,7,53050,4115.266667,0.988751412,22564377.49,32605571.23,1702264030,2422323190,1.369706975,1.390703763,0.02215307
2016,7,53075,7554.866667,0.99163852,17704525.22,25909863.25,1867125674,2736116717,0.952810099,0.952788503,0.010870138
2016,7,54500,9090.533333,1.035475474,41041010.9,67175657.04,2823684333,4730337759,1.45929095,1.416323719,0.019248996
2016,7,54550,7742.466667,0.998349972,16625770.91,23822298.88,2860888928,4136000183,0.590950271,0.583470363,0.007677234
2016,7,56000,9083.533333,1.00633048,249082008.3,389211221.2,24499880011,39495653110,1.050802305,1.050701029,0.018310208
2016,7,57500,8012.466667,0.987509728,40716515.43,62128648.55,14393998888,23230363194,0.292481574,0.27880193,0.006996274
2016,7,59000,4541.866667,0.982994726,5992090.645,7508729.398,493630506,611523059.2,1.214800356,1.23814936,0.013289979
2016,7,60000,8722.266667,0.981091963,155431802.2,229704505.5,13568654709,20467422674,1.14924573,1.135084583,0.017106252
2016,7,62500,8549.333333,1.013078774,245223342.2,373953870.8,32412793637,49200101684,0.772891418,0.779680882,0.006989694
2016,7,65000,8550.333333,1.068438232,45655812.81,70008634.48,13003114979,19887507254,0.356729633,0.357041272,0.003622754
2016,7,67500,8584.066667,1.012051358,39138302.6,59474346.28,29453637689,44283274448,0.135639428,0.135333605,0.004006317
2016,7,70000,7840.8,1.003621565,53257898.64,80372471.32,10417240616,16416904739,0.512734693,0.496207448,0.012914467
2016,7,70050,7477,1.00871557,38584905.02,58691202.98,7557968549,11481662685,0.514342406,0.515352121,0.005747671
2016,7,71000,8904.866667,0.996307652,96901962.89,148978693.7,22774408133,35003107229,0.429679318,0.429271696,0.006106292
2016,7,71050,7955.4,0.984460139,30354552.76,45976474.09,2278033212,3529391502,1.360053012,1.330582325,0.033689959
2016,7,72000,9092.733333,0.982460311,51335275.85,112836749.6,46554202714,82936845009,0.109942633,0.134324675,0.001959068
2016,7,72010,8297,1.017957475,83708188.79,120796963.2,6190990390,9403786574,1.473060046,1.440523481,0.027821271
2016,7,72020,9032,1.006932622,38884291.57,63029488.64,14845062505,23167821423,0.264677077,0.276334546,0.00296159
2016,7,72030,9094.4,0.990251266,91270260.56,191465177.8,88613075209,1.52256E+11,0.104616488,0.127541306,0.00201558
2016,7,72040,9095.4,0.984498442,278358272.8,681042910.7,2.4535E+11,4.92754E+11,0.114485153,0.138376688,0.001940566
2016,7,72050,7117,0.994866551,343909865.9,784325673.5,87345913646,2.34274E+11,0.399883869,0.354733066,0.007962837
2016,7,72060,9094.733333,0.996525411,86736371.49,180766817.8,2.1489E+11,3.83591E+11,0.039723447,0.046083415,0.000947825
2016,7,73000,8328.8,1.014376573,33260032.34,51198654.62,9747300886,16172390692,0.349509877,0.327854284,0.011211939
2016,7,73010,7450.266667,0.970737249,7988644.885,11833294.38,1650517799,2456291352,0.49374092,0.489185022,0.008503007
2016,7,73020,9095.133333,0.989111935,156736345.3,305273587.3,13110924941,22787010494,1.223900772,1.34567278,0.013922951
2016,7,73030,9093.8,1.001029253,213036390.7,358066146.4,24636191269,40292269821,0.889209353,0.917949431,0.009517509
